x,y,color,pen down?,x,y,color,pen down?
830,24,15,true,830,3,105,true
831,25,15,true,831,3,105,true
832,25,15,true,832,3,105,true
833,26,15,true,833,3,105,true
834,26,15,true,834,3,105,true
835,26,15,true,835,3,105,true
836,26,15,true,836,3,105,true
837,26,15,true,837,3,105,true
838,26,15,true,838,3,105,true
839,26,15,true,839,3,105,true
840,26,15,true,840,3,105,true
841,27,15,true,841,3,105,true
842,27,15,true,842,3,105,true
843,27,15,true,843,3,105,true
844,27,15,true,844,3,105,true
845,27,15,true,845,3,105,true
846,27,15,true,846,3,105,true
847,27,15,true,847,3,105,true
848,27,15,true,848,3,105,true
849,27,15,true,849,3,105,true
850,27,15,true,850,3,105,true
851,28,15,true,851,3,105,true
852,29,15,true,852,4,105,true
853,29,15,true,853,4,105,true
854,29,15,true,854,4,105,true
855,29,15,true,855,4,105,true
856,29,15,true,856,4,105,true
857,29,15,true,857,4,105,true
858,30,15,true,858,4,105,true
859,30,15,true,859,4,105,true
860,32,15,true,860,4,105,true
861,32,15,true,861,4,105,true
862,32,15,true,862,4,105,true
863,32,15,true,863,4,105,true
864,32,15,true,864,4,105,true
865,33,15,true,865,4,105,true
